user_id,reply_id,comment_id
100005866023186,861693921246374,861690337913399
100051932539971,861694197913013,861690337913399
100051932539971,861694247913008,861690337913399
100005866023186,861698214579278,861690337913399
100051932539971,861698704579229,861690337913399
100004779729158,861693817913051,861690341246732
100004534867689,861697664579333,861690341246732
100052208072794,861692191246547,861691987913234
100009201180178,861692674579832,861691987913234
100052208072794,861692971246469,861691987913234
100009201180178,861693704579729,861691987913234
100052208072794,861695344579565,861691987913234
100018917208457,861682451247521,861681204580979
100013071432915,861758701239896,861681204580979
100006312274995,861687251247041,861682754580824
100010954741979,861691784579921,861682754580824
100008355302844,1138366390245791,1138351840247246
100006464410202,1138366746912422,1138351840247246
100058444912176,1138374276911669,1138366400245790
100006347431569,1138442073571556,1138367426912354
100006909760703,1138443376904759,1138367426912354
100004159363804,1138367973578966,1138367840245646
100003145793225,1138576396891457,1138367840245646
100005325572566,1138384630243967,1138384266910670
100009345620511,1138424530239977,1138414796907617
100024408762299,1138425253573238,1138414796907617
100009345620511,1138425463573217,1138414796907617
100007397029254,1138429750239455,1138427096906387
100004639994845,1138537840228646,1138484370233993
100022469414929,1138729766876120,1138534256895671
100007239393525,1138832476865849,1138534256895671
100022469414929,1138837326865364,1138534256895671
100007239393525,1138838086865288,1138534256895671
100011221835094,1139052763510487,1139049746844122
100009381064408,1138372500245180,1138323680250062
100010933784851,1137037693711994,1137032507045846
100004429114974,1137033123712451,1137032870379143
100024617766692,1137037083712055,1137035657045531
100060849614816,1137875423628221,1137869486962148
100039768862181,1137732953642468,1137727523643011
100009762735926,1137810946968002,1137810640301366
100007383604813,1137811723634591,1137810640301366
100008629746614,1138448780237552,1138443490238081
100044124882199,1138536463562117,1138516796897417
100005738049731,1138528700229560,1138528246896272
100010853464597,1137277813687982,1137276480354782
100004225458907,1137295513686212,1137278153687948
100003943192890,1137295870352843,1137278153687948
100004709532989,1138377823577981,1138336976915399
100025589033316,1138391143576649,1138388356910261
100033952643028,1138950150187415,1138937683521995
100004381773190,771663300249437,771658343583266
100004012516732,788441541904946,788424571906643
100007186355462,912679236147842,912608529488246
100004431433246,656774735071628,656774511738317
100014608393111,665597724189329,665384797543955
100007186355462,699107027505065,699102950838806
100013698391715,699163280832773,699111210837980
100003930001459,699230250826076,699229107492857
100041626462663,764214117661022,764175544331546
100008575574546,764236827658751,764175544331546
100041626462663,764237067658727,764175544331546
100011257952032,764222237660210,764219187660515
100030925140022,764227787659655,764219187660515
100013624658352,527220498027053,527218391360597
100007677858951,527352604680509,527226324693137
100007457026697,527278494687920,527278334687936
100007457026697,527278678021235,527278334687936
100005173086666,527279604687809,527278334687936
100007457026697,527279941354442,527278334687936
100004505566723,527284984687271,527282441354192
100005769881577,527289224686847,527282441354192
100007457026697,527360714679698,527360488013054
100008064606844,527390348010068,527390014676768
100004888481659,527390484676721,527390014676768
100007457026697,527663954649374,527663551316081
100013376656699,527664474649322,527663551316081
100007457026697,527665054649264,527663551316081
100013376656699,527665624649207,527663551316081
100001473798373,531848247564278,531731160909320
100001255455664,531849934230776,531731160909320
100003170483970,527151741367262,527150341367402
100007457026697,527154018033701,527150341367402
100007457026697,527152521367184,527151658033937
100003929428070,527180644697705,527158828033220
100010293210339,527167834698986,527159794699790
100010293210339,527167888032314,527159794699790
100033040746735,527169794698790,527159794699790
100010293210339,527170194698750,527159794699790
100033040746735,527213214694448,527159794699790
100010293210339,527225931359843,527159794699790
100007457026697,527273214688448,527209954694774
100018593230618,527307488018354,527209954694774
100001439235669,1098868477528916,1098868097528954
100030383707278,1131173520965078,1131172877631809
100019372298728,1138570026892094,1138557683559995
100007473527901,648743922541376,648739892541779
100004345699032,648819145867187,648818735867228
100003703273308,649030375846064,649028325846269
100001875262784,649892839093151,649827242433044
100007205700021,649899309092504,649827242433044
100005997373816,651261055622996,650813312334437
100019854616642,648410765908025,648409559241479
100010052798457,648411555907946,648409559241479
100019854616642,648411655907936,648409559241479
100010052798457,648428132572955,648409559241479
100010958116656,648442475904854,648420679240367
100003853530660,648442615904840,648420679240367
100007864861685,648436619238773,648431152572653
100006458128443,648443255904776,648431152572653
100007864861685,648445079237927,648431152572653
100006458128443,648445245904577,648431152572653
100007864861685,648445482571220,648431152572653
100040562731463,648462905902811,648435152572253
100004888592943,648522809230154,648522679230167
100005547462044,648533529229082,648522679230167
100002523334012,648599819222453,648598702555898
100001015890448,648394719242963,648394242576344
100001834699287,648395529242882,648394242576344
100009215072180,648449159237519,648399332575835
100008317925044,648443552571413,648400189242416
100012874563839,1135327237216373,1135323957216701
100011030343170,1135328513882912,1135323957216701
100012874563839,1135331493882614,1135323957216701
100011030343170,1135340883881675,1135323957216701
100019985944673,1135329620549468,1135327460549684
100025668284309,1135329777216119,1135327460549684
100019985944673,1135330943882669,1135327460549684
100025668284309,1135331277215969,1135327460549684
100030661572260,1135332303882533,1135331013882662
100030661572260,1135332470549183,1135331013882662
100041659784718,1135374637211633,1135374163878347
100007227822651,1135402067208890,1135399600542470
100009081327832,1135404127208684,1135403953875368
100004911463069,1135404257208671,1135403953875368
100009081327832,1135404440541986,1135403953875368
100068507055090,1138044616944635,1135453480537082
100068507055090,1138044660277964,1135453480537082
100009438625229,1135804047168692,1135778020504628
100023147468080,1136390633776700,1136390123776751
100015476671735,1121873098561787,1121707265245037
100007807931803,1121947701887660,1121707265245037
100027239200524,1138549446894152,1138120236937073
100012374989278,1138630583552705,1138630466886050
100058074534502,1119551908793906,1119543105461453
1436204851,1119618418787255,1119609125454851
100007904832144,1119767645438999,1119667845448979
100011071442306,1119686812113749,1119678535447910
100017180076013,1119789608770136,1119694185446345
100052199351216,1119774258771671,1119763258772771
100011284445734,1119774552104975,1119763258772771
100003784267923,1122120375203726,1122110908538006
100030106373656,1122138568535240,1122110908538006
100065291080356,1137137460368684,1135263413889422
100003783067280,1135265013889262,1135264293889334
100010742588690,1135466620535768,1135281720554258
100001532077289,1135286550553775,1135286293887134
100002941092147,1135286787220418,1135286293887134
100001532077289,1135287157220381,1135286293887134
100003999456068,1135321527216944,1135305847218512
100000750915313,1135321957216901,1135305847218512
100003999456068,1135326817216415,1135305847218512
100012002615156,1135419860540444,1135339903881773
100071228417933,1135445203871243,1135444893871274
100065291080356,1137137377035359,1135664317182665
100010425348777,1135727377176359,1135703507178746
100009240676285,1135730833842680,1135703507178746
100010425348777,1135734630508967,1135703507178746
100076350322301,1137135743702189,1137133163702447
100065291080356,1137127007036396,1135199967229100
100055958449892,1137208663694897,1135199967229100
100009526057998,1135201053895658,1135200700562360
100004253139715,1135214897227607,1135202900562140
100007931944455,1135310130551417,1135226823893081
100005858292370,1135237803891983,1135237520558678
100010004507507,1135238133891950,1135237520558678
100005858292370,1135238367225260,1135237520558678
100010004507507,1135241647224932,1135237520558678
100005858292370,1135241750558255,1135237520558678
100008287521811,1135253533890410,1135239660558464
100022751201965,1135267693888994,1135239660558464
100008287521811,1135270207222076,1135239660558464
100043395011374,1138199360262494,1138169633598800
