user_id,post_id,comment_id
100012696517353,861614814587618,861873597895073
100054784695493,861614814587618,861892821226484
100039853381550,861614814587618,861893844559715
100010852776275,861614814587618,861913924557707
100003879967235,861614814587618,861919964557103
100015944164152,861614814587618,861932131222553
100023458571851,861614814587618,861939794555120
100009159607798,861614814587618,861947184554381
100009161187605,861614814587618,861947634554336
100015698239416,861614814587618,861970801218686
100002864418349,861614814587618,861973117885121
100009262954546,861614814587618,861974621218304
100015018347629,861614814587618,861993117883121
100030473838624,861614814587618,861993157883117
100028736317400,861614814587618,861996317882801
100003899398231,861614814587618,861999234549176
100005749667756,861614814587618,862008681214898
100019569673882,861614814587618,862009707881462
100003265524612,861614814587618,862011414547958
100026764987757,861614814587618,862014194547680
100005940698510,861614814587618,862015147880918
100016737188253,861614814587618,862020807880352
100048242163724,861614814587618,862032721212494
100021924796867,861614814587618,862033727879060
100023058497186,861614814587618,862035034545596
100006899585788,861614814587618,862036534545446
100007959757725,861614814587618,862042611211505
100048980040704,861614814587618,862050241210742
100005329142930,861614814587618,862050834544016
100003825241876,861614814587618,861782281237538
100008821810921,861614814587618,861783254570774
100004664528098,861614814587618,861783547904078
100007820047793,861614814587618,861786147903818
100009596801347,861614814587618,861788671236899
100000195564130,861614814587618,861788757903557
100055449152934,861614814587618,861789954570104
100022440481704,861614814587618,861792361236530
100007118627835,861614814587618,861794434569656
100012093370484,861614814587618,861796157902817
100009104981619,861614814587618,861809844568115
100016406804373,861614814587618,861811604567939
100010858758035,861614814587618,861812407901192
100004316130874,861614814587618,861813357901097
100024399254436,861614814587618,861814094567690
100022004119643,861614814587618,861818204567279
100001821534877,861614814587618,861819911233775
100000196656067,861614814587618,861824231233343
100015515645300,861614814587618,861824904566609
100007269167345,861614814587618,861827171233049
100008526124819,861614814587618,861833667899066
100002554938990,861614814587618,861840887898344
100009527030366,861614814587618,861842267898206
100021411833613,861614814587618,861852471230519
100005124227729,861614814587618,861852701230496
100044860517949,861614814587618,861855157896917
100010308253258,861614814587618,861857541230012
100002875202119,861614814587618,861863371229429
100001439071523,861614814587618,861867157895717
100021336952051,861614814587618,861869027895530
100040733898470,861614814587618,861746194574480
100026345014873,861614814587618,861746357907797
100007742565661,861614814587618,861748267907606
100016293044100,861614814587618,861749091240857
100010860189809,861614814587618,861749174574182
100013415611319,861614814587618,861752161240550
100036727607823,861614814587618,861753034573796
100025960481529,861614814587618,861753711240395
100011364698081,861614814587618,861754501240316
100007059125998,861614814587618,861755857906847
100017333087721,861614814587618,861757777906655
100013428846714,861614814587618,861757794573320
100015327282699,861614814587618,861758284573271
100011101361212,861614814587618,861761734572926
100006794674479,861614814587618,861762174572882
100000726187697,861614814587618,861764874572612
100048071208238,861614814587618,861765401239226
100011969560413,861614814587618,861766614572438
100041970481460,861614814587618,861768037905629
100045268133810,861614814587618,861768194572280
100004737106900,861614814587618,861768541238912
100004083213914,861614814587618,861770011238765
100003284206529,861614814587618,861770127905420
100047964043910,861614814587618,861773317905101
100007869306922,861614814587618,861776721238094
100010162637978,861614814587618,861778337904599
100005570170425,861614814587618,861778921237874
100030680111789,861614814587618,861779067904526
100005258622406,861614814587618,861779811237785
100029384251649,861614814587618,861781677904265
100008166817644,861614814587618,861719437910489
100033913989781,861614814587618,861720991243667
100023417688862,861614814587618,861722011243565
100043681564515,861614814587618,861724474576652
100013461510216,861614814587618,861724534576646
100008215364333,861614814587618,861726334576466
100002608960616,861614814587618,861726371243129
100035716758882,861614814587618,861726471243119
100011848844485,861614814587618,861727501243016
100008625917672,861614814587618,861727687909664
100000234963347,861614814587618,861728064576293
100009526241358,861614814587618,861729227909510
100015720916583,861614814587618,861729474576152
100007035610703,861614814587618,861731747909258
100015639756975,861614814587618,861732531242513
100008691844193,861614814587618,861733221242444
1732763480,861614814587618,861735851242181
100038243857815,861614814587618,861736267908806
100040021655724,861614814587618,861736624575437
100010893427333,861614814587618,861736791242087
100014334911708,861614814587618,861737994575300
100035689954533,861614814587618,861738844575215
100015534164007,861614814587618,861738941241872
100002395888134,861614814587618,861739377908495
100031725512008,861614814587618,861739701241796
100024091159974,861614814587618,861740147908418
100007049164909,861614814587618,861742387908194
100015714427944,861614814587618,861742647908168
100006174913168,861614814587618,861742914574808
100002712655935,861614814587618,861743967908036
100016022765424,861614814587618,861707801244986
100007819694040,861614814587618,861707971244969
100004854151571,861614814587618,861708104578289
100006411311733,861614814587618,861708264578273
100003269415681,861614814587618,861708794578220
1230857409,861614814587618,861709197911513
100014842030189,861614814587618,861709341244832
100010265225693,861614814587618,861709537911479
100012345559236,861614814587618,861709601244806
100005472909042,861614814587618,861709767911456
100015724784696,861614814587618,861710157911417
100010443255763,861614814587618,861710364578063
100003023687046,861614814587618,861710864578013
100027949471291,861614814587618,861710907911342
100008482053051,861614814587618,861711731244593
100013627277740,861614814587618,861712281244538
100030911820347,861614814587618,861712737911159
100015166832442,861614814587618,861713101244456
100014797327483,861614814587618,861713181244448
100037542662845,861614814587618,861713764577723
100010258481095,861614814587618,861714024577697
100006646387225,861614814587618,861714577910975
100005133646947,861614814587618,861714604577639
100001694018795,861614814587618,861714854577614
100004005947076,861614814587618,861715301244236
100002033955510,861614814587618,861716451244121
100006949428105,861614814587618,861718207910612
100002974278836,861614814587618,861718474577252
100051058960329,861614814587618,861719154577184
100008315856886,861614814587618,861719324577167
100010692071104,861614814587618,861692691246497
100029453434451,861614814587618,861693317913101
100009725478860,861614814587618,861694094579690
100008598462228,861614814587618,861694221246344
100016301115523,861614814587618,861694254579674
100046264004422,861614814587618,861694364579663
100004141218805,861614814587618,861694377912995
100048023509814,861614814587618,861694727912960
100005064071356,861614814587618,861694971246269
100005436246347,861614814587618,861695431246223
100014431274867,861614814587618,861695634579536
100029464536941,861614814587618,861696174579482
100009744842417,861614814587618,861696247912808
100004043413278,861614814587618,861696967912736
100024286417555,861614814587618,861698521245914
100016489110455,861614814587618,861698797912553
100004980574519,861614814587618,861699697912463
100014313434937,861614814587618,861700631245703
100012184354127,861614814587618,861702307912202
100020679368496,861614814587618,861703321245434
100007763055032,861614814587618,861704371245329
100012323255907,861614814587618,861704921245274
100000514214558,861614814587618,861705577911875
100004003223938,861614814587618,861705771245189
100049053215936,861614814587618,861705924578507
100004937190531,861614814587618,861707281245038
747301994,861614814587618,861707301245036
747301994,861614814587618,861707364578363
100031963342841,861614814587618,861707597911673
100047243915611,861614814587618,861707744578325
100008427242319,861614814587618,861683084580791
100003703834637,861614814587618,861683111247455
100004367745041,861614814587618,861683804580719
100030685144727,861614814587618,861684201247346
100021940667790,861614814587618,861684214580678
100014387197027,861614814587618,861684237914009
100006021342014,861614814587618,861684611247305
100007497760265,861614814587618,861684684580631
100008302911690,861614814587618,861685174580582
100004436827876,861614814587618,861685484580551
100004436827876,861614814587618,861685517913881
100032824850701,861614814587618,861686004580499
100002944093255,861614814587618,861686367913796
100051108079757,861614814587618,861686907913742
100006051614870,861614814587618,861687071247059
100013190071465,861614814587618,861687457913687
100005955049472,861614814587618,861687464580353
100040561713395,861614814587618,861687887913644
100006774194795,861614814587618,861687901246976
100009061857133,861614814587618,861688377913595
100000254784896,861614814587618,861689121246854
100010921518341,861614814587618,861689141246852
100007533540064,861614814587618,861689684580131
100008917543711,861614814587618,861689897913443
100001222895541,861614814587618,861690164580083
100051932539971,861614814587618,861690337913399
100004534867689,861614814587618,861690341246732
100002410998266,861614814587618,861690364580063
100009201180178,861614814587618,861691987913234
100026144332371,861614814587618,861692591246507
100003767990392,861614814587618,861680821247684
100045824121406,861614814587618,861681017914331
100013071432915,861614814587618,861681204580979
100007643820944,861614814587618,861682244580875
100010954741979,861614814587618,861682754580824
100004525089720,861614814587618,861682971247469
100008634648629,1137911363624627,1138328536916243
100004760040555,1137911363624627,1138336753582088
100003081903247,1137911363624627,1138351146913982
100010241131976,1137911363624627,1138351700247260
100005447805468,1137911363624627,1138351840247246
100022849230388,1137911363624627,1138361510246279
100000799131952,1137911363624627,1138366400245790
100006909760703,1137911363624627,1138367366912360
100006909760703,1137911363624627,1138367426912354
100003145793225,1137911363624627,1138367840245646
100004159363804,1137911363624627,1138368013578962
100003974281151,1137911363624627,1138371336911963
100012869824465,1137911363624627,1138371783578585
100005771854117,1137911363624627,1138372206911876
100003322306767,1137911363624627,1138374843578279
100009629892673,1137911363624627,1138381113577652
100006739562905,1137911363624627,1138384266910670
100009240676285,1137911363624627,1138396810242749
100024408762299,1137911363624627,1138414796907617
100073148591248,1137911363624627,1138426310239799
100006081486050,1137911363624627,1138427096906387
100071687523073,1137911363624627,1138427840239646
100012438525940,1137911363624627,1138429416906155
100005864231021,1137911363624627,1138484370233993
100007239393525,1137911363624627,1138534256895671
100068425757918,1137911363624627,1138552320227198
100003917525135,1137911363624627,1138565770225853
100000013527105,1137911363624627,1138590236890073
100003098275400,1137911363624627,1138607163555047
100006800404689,1137911363624627,1139049746844122
100002603657015,1137911363624627,1138323506916746
100002603657015,1137911363624627,1138323680250062
100068403768072,1137911363624627,1138324183583345
100017542268180,1137911363624627,1138326866916410
100009381064408,1135826130499817,1137028467046250
100010933784851,1135826130499817,1137032507045846
100024305884863,1135826130499817,1137032870379143
100034577742320,1135826130499817,1137035657045531
100032980843195,1135826130499817,1137081940374236
100002603657015,1135826130499817,1137124587036638
1359470260,1135826130499817,1137167057032391
100008429145480,1135826130499817,1137297453686018
100021999964628,1135826130499817,1137614716987625
100076047675449,1135826130499817,1137633973652366
100024382540738,1135826130499817,1137869486962148
1754003702,1135826130499817,1138409086908188
100005380959783,1135826130499817,1138623426886754
100073892108548,1135826130499817,1138632840219146
100034363104009,1135826130499817,1139038736845223
100077086536501,1137128530369577,1137128640369566
100072817450560,1137128530369577,1137129057036191
100010072145650,1137128530369577,1137129467036150
100070457162571,1137128530369577,1137130670369363
100073685900108,1137128530369577,1137145960367834
100073839679616,1137128530369577,1137724970309933
100009247680267,1137128530369577,1137727523643011
100002708967139,1137128530369577,1137738966975200
100007383604813,1137128530369577,1137810640301366
100068787484557,1137128530369577,1137928983622865
100005607456435,1137128530369577,1138013536947743
100075835702398,1137128530369577,1138313103584453
100072345654035,1137128530369577,1138375273578236
100066793555425,1137128530369577,1139031500179280
100022515489402,1138417126907384,1138429670239463
100012303763190,1138417126907384,1138439563571807
100014206666635,1138417126907384,1138443490238081
100005130550239,1138417126907384,1138445390237891
100009397401228,1138417126907384,1138475473568216
100010851702132,1138417126907384,1138516796897417
100015294967367,1138417126907384,1138528246896272
1387245000,1138417126907384,1138581480224282
100035452778518,1138417126907384,1138837800198650
100004948963331,1138417126907384,1138947023521061
100058955061111,1138417126907384,1139025940179836
100058955061111,1138948800187550,1139025800179850
100002603657015,1137220450360385,1137227580359672
100014936746283,1137220450360385,1137229273692836
100008467441528,1137220450360385,1137232183692545
100009381064408,1137220450360385,1137247283691035
100004159363804,1137220450360385,1137247757024321
100004159363804,1137220450360385,1137247797024317
100009459165197,1137220450360385,1137265680355862
100022849230388,1137220450360385,1137276480354782
100003943192890,1137220450360385,1137278153687948
100010091418959,1137220450360385,1137361450346285
100012113445478,1137220450360385,1137405720341858
100007005276125,1137220450360385,1138336976915399
100003955718672,1137220450360385,1138388356910261
100011723252195,1137220450360385,1138937683521995
100058955061111,1137220450360385,1139025676846529
100003774121469,527149494700820,770220493727051
100000210118218,527149494700820,771246383624462
100005544517799,527149494700820,771658343583266
100003113220590,527149494700820,772080140207753
100006478215371,527149494700820,772244893524611
100000210118218,527149494700820,773761103372990
100003774121469,527149494700820,773762206706213
100000501999651,527149494700820,774644786617955
100003774121469,527149494700820,775459859869781
100000210118218,527149494700820,776889416393492
100003774121469,527149494700820,778623166220117
100003774121469,527149494700820,780249456057488
100006599083153,527149494700820,784802578935509
100000210118218,527149494700820,788424571906643
100003774121469,527149494700820,801609673921466
100003099518603,527149494700820,802264680522632
100003774121469,527149494700820,822463538502746
100010002614556,527149494700820,822477028501397
100000210118218,527149494700820,833956807353419
100000210118218,527149494700820,857750638307369
100015780756049,527149494700820,860238431391923
100004012516732,527149494700820,902773653805067
100000210118218,527149494700820,912608529488246
100014955076112,527149494700820,916681732414259
100000210118218,527149494700820,1056003128482118
100004012516732,527149494700820,1056258148456616
100000501999651,527149494700820,1139012273514536
100004012516732,527149494700820,1139014813514282
100058955061111,527149494700820,1139023740180056
100009593139188,527149494700820,1139023863513377
100000210118218,527149494700820,656770385072063
100003873802664,527149494700820,656774511738317
100004012516732,527149494700820,664596847622750
100003812293332,527149494700820,664630840952684
100006141274049,527149494700820,664641297618305
100010000329998,527149494700820,665156487566786
100021980630466,527149494700820,665384797543955
100005597537634,527149494700820,665389764210125
100004012516732,527149494700820,686909172058184
100000210118218,527149494700820,699102950838806
100014440690339,527149494700820,699111210837980
100004328439650,527149494700820,699164037499364
100003961804990,527149494700820,699229107492857
100010859776674,527149494700820,717617365654031
100006302014004,527149494700820,717630692319365
100006358064045,527149494700820,717643895651378
100013636230603,527149494700820,717661878982913
100002717713642,527149494700820,759800911435676
100000501999651,527149494700820,763694754379625
100010986948947,527149494700820,763699404379160
100008575574546,527149494700820,764175544331546
100007798212270,527149494700820,764202487662185
100030925140022,527149494700820,764219187660515
100003774121469,527149494700820,764943197588114
100000501999651,527149494700820,766268390788928
100004012516732,527149494700820,766270147455419
100039898507984,527149494700820,766274620788305
100003774121469,527149494700820,767729977309436
100003881659405,527149494700820,767734687308965
100000501999651,527149494700820,769354047147029
100011979403136,527149494700820,527218391360597
100009432630830,527149494700820,527226324693137
100008121793793,527149494700820,527229574692812
100005746687718,527149494700820,527234414692328
100001818951557,527149494700820,527239281358508
100004523164096,527149494700820,527258544689915
100029527867573,527149494700820,527269028022200
100005173086666,527149494700820,527278334687936
100005769881577,527149494700820,527282441354192
100003025728028,527149494700820,527338458015257
100005826930823,527149494700820,527340591348377
100013587856767,527149494700820,527360488013054
100009451494611,527149494700820,527366391345797
100004888481659,527149494700820,527390014676768
100004268555358,527149494700820,527398038009299
100002555077979,527149494700820,527663317982771
100013376656699,527149494700820,527663551316081
100006909933877,527149494700820,527817871300649
100024486259906,527149494700820,528098571272579
100009584355324,527149494700820,528461694569600
100000210118218,527149494700820,529136424502127
100023490184823,527149494700820,529390441143392
100013657660858,527149494700820,529443634471406
100023490184823,527149494700820,529494464466323
100008528555172,527149494700820,530201711062265
100006874176623,527149494700820,530615077687595
100005246089268,527149494700820,531507144265055
100001255455664,527149494700820,531731160909320
100015755229616,527149494700820,577683709647398
100010736553786,527149494700820,600893863993049
100007457026697,527149494700820,527150341367402
100009892687660,527149494700820,527150651367371
100005975793477,527149494700820,527150674700702
100023411198747,527149494700820,527151631367273
100003170483970,527149494700820,527151658033937
100034516931902,527149494700820,527152264700543
100002951184112,527149494700820,527153424700427
100002951184112,527149494700820,527153504700419
100025908364744,527149494700820,527154888033614
100006324912264,527149494700820,527156728033430
100008124850480,527149494700820,527157058033397
100006874176623,527149494700820,527158014699968
100003929428070,527149494700820,527158828033220
100013657660858,527149494700820,527159258033177
100033040746735,527149494700820,527159794699790
100003631993529,527149494700820,527161814699588
100005467366956,527149494700820,527162634699506
100023724729219,527149494700820,527166664699103
100004078113776,527149494700820,527166728032430
100010629853172,527149494700820,527170098032093
100036120794356,527149494700820,527170978032005
100004123150423,527149494700820,527171441365292
100032511316963,527149494700820,527178468031256
100013587856767,527149494700820,527179038031199
100005482607637,527149494700820,527188984696871
100007919327086,527149494700820,527195501362886
100026282962572,527149494700820,527198571362579
100018593230618,527149494700820,527209954694774
100012465941932,527149494700820,527218238027279
100013177113726,1097167857698978,1097168071032290
100030383707278,1097167857698978,1097168404365590
100055901797853,1097167857698978,1097173631031734
100029798416782,1097167857698978,1097173811031716
100072464174615,1097167857698978,1097174227698341
100055984234151,1097167857698978,1097174427698321
100030281588806,1097167857698978,1097174864364944
100004862045120,1097167857698978,1098868097528954
100028415922550,1097167857698978,1098903154192115
100076280257080,1097167857698978,1131172877631809
100075027720579,1097167857698978,1132719960810434
100035222950092,1097167857698978,1138885153527248
100072577553241,1097167857698978,1138886140193816
100009122232634,1138227913592972,1138557683559995
100009122232634,1138227913592972,1138557893559974
100009122232634,1138227913592972,1138558046893292
100009122232634,1138227913592972,1138558646893232
100006143656516,1138227913592972,1138563670226063
100014852074422,1138227913592972,1138584790223951
100001830486242,1138227913592972,1138672423548521
100006714197287,1138227913592972,1138882850194145
100006666994910,646985926050509,648651995883902
100015398700001,646985926050509,648686282547140
100010597865222,646985926050509,648687162547052
100003073547971,646985926050509,648718552543913
100006814477895,646985926050509,648739892541779
100007129927334,646985926050509,648744272541341
100001145306337,646985926050509,648754549206980
100005997854369,646985926050509,648759402539828
100015917079864,646985926050509,648769345872167
100021868534413,646985926050509,648778199204615
100021868534413,646985926050509,648778562537912
100021868534413,646985926050509,648778912537877
100007560019169,646985926050509,648780709204364
100006450761447,646985926050509,648818735867228
100005941862770,646985926050509,648818989200536
100021667965204,646985926050509,648984915850610
100000247808439,646985926050509,649028325846269
100006564008673,646985926050509,649070572508711
100007205700021,646985926050509,649827242433044
100006608349902,646985926050509,650683199014115
100018440463497,646985926050509,650813312334437
100019334252078,646985926050509,660994254649676
100013486481742,646985926050509,662321827850252
100008009894701,646985926050509,664418024307299
100009821167245,646985926050509,664999834249118
100006091218633,646985926050509,735438267205274
100015356405378,646985926050509,735541027194998
100011947751303,646985926050509,735992810483153
100003322306767,646985926050509,854901241925642
100022654682933,646985926050509,1138683330214097
100015303135130,646985926050509,648400465909055
100015351818814,646985926050509,648400645909037
100004880328243,646985926050509,648401059242329
100001698890547,646985926050509,648401412575627
100027019869902,646985926050509,648404485908653
100008897281476,646985926050509,648405062575262
100000506490941,646985926050509,648405065908595
100008897281476,646985926050509,648405435908558
100007413106515,646985926050509,648406209241814
100004123184172,646985926050509,648407489241686
100009070327836,646985926050509,648408372574931
100031029887383,646985926050509,648408845908217
100005873677405,646985926050509,648408962574872
100010052798457,646985926050509,648409559241479
100014726058740,646985926050509,648411402574628
100010312839333,646985926050509,648419099240525
100003853530660,646985926050509,648420679240367
100008421275358,646985926050509,648428195906282
100006458128443,646985926050509,648431152572653
100038309613495,646985926050509,648435152572253
100033773841341,646985926050509,648444812571287
100010854856344,646985926050509,648477259234709
100004888592943,646985926050509,648522679230167
100007205700021,646985926050509,648551842560584
100005251389010,646985926050509,648571005892001
100000766903475,646985926050509,648581249224310
100002207529377,646985926050509,648598702555898
100003073547971,646985926050509,648606312555137
100006034147213,646985926050509,648614299221005
100044674613278,646985926050509,648634655885636
100001834699287,646985926050509,648394242576344
100006426311370,646985926050509,648396379242797
100031164128268,646985926050509,648397209242714
100007898647732,646985926050509,648398252575943
100010371372666,646985926050509,648398382575930
100009724185830,646985926050509,648398609242574
100022755593052,646985926050509,648398945909207
100013353403019,646985926050509,648399332575835
100011948314056,646985926050509,648399535909148
100006647372971,646985926050509,648399695909132
100005935236374,646985926050509,648400189242416
100029072074613,1134778153937948,1135323060550124
100011030343170,1134778153937948,1135323957216701
100025668284309,1134778153937948,1135327460549684
100009099491177,1134778153937948,1135328337216263
100015099885914,1134778153937948,1135331013882662
100010852776275,1134778153937948,1135333747215722
100013788788199,1134778153937948,1135339537215143
100077724653842,1134778153937948,1135340417215055
100021997386893,1134778153937948,1135357960546634
100022255235525,1134778153937948,1135374163878347
100023002958202,1134778153937948,1135395860542844
100029684973097,1134778153937948,1135399600542470
100004911463069,1134778153937948,1135403953875368
100043826017917,1134778153937948,1135453480537082
100075251624468,1134778153937948,1135636933852070
100074821765637,1134778153937948,1135645930517837
100004870981933,1134778153937948,1135778020504628
100055882402183,1134778153937948,1135805940501836
100032980843195,1134778153937948,1135929600489470
100035100762724,1134778153937948,1136213520461078
100023886609981,1134778153937948,1136390123776751
100058966249356,1134778153937948,1136595337089563
100072821442086,1134778153937948,1136595770422853
100012466502253,1134778153937948,1136980667051030
100021999964628,1134778153937948,1137620623653701
100076047675449,1134778153937948,1137633516985745
100013852844041,1134778153937948,1138003723615391
100072674838899,1134778153937948,1138004696948627
100075835702398,1134778153937948,1138312566917840
100077638088074,1134778153937948,1138673150215115
100013968363870,1138607280221702,1138650226884074
100004574940389,1120811638667933,1121270871955343
100003484053802,1120811638667933,1121466921935738
100007807931803,1120811638667933,1121707265245037
100004071604651,1120811638667933,1122247508524346
100070385004978,1120811638667933,1138631383552625
100001715386832,1137654240317006,1137696370312793
100006022953731,1137654240317006,1137788526970244
100004718384822,1137654240317006,1138120236937073
100066263003618,1137654240317006,1138630466886050
100073892108548,1137654240317006,1138631050219325
100026797173905,1119536378795459,1119542815461482
100029072074613,1119536378795459,1119543105461453
100002160826860,1119536378795459,1119609125454851
100002786977177,1119536378795459,1119617265454037
100017937301457,1119536378795459,1119667845448979
100009218208847,1119536378795459,1119678535447910
100006143656516,1119536378795459,1119694185446345
100011284445734,1119536378795459,1119763258772771
100037171173070,1119536378795459,1119804965435267
100032826322830,1119536378795459,1120033662079064
100046832656288,1119536378795459,1120280042054426
100003041160944,1119536378795459,1122110908538006
100075336172954,1119536378795459,1122145691867861
100047166465187,1119536378795459,1123734708375626
100040039752101,1119536378795459,1126332308115866
100070385004978,1119536378795459,1138630983552665
100013352372654,1135992483816515,1138573373558426
100013352372654,1135992480483182,1138573296891767
100007643292700,1135189947230102,1135263413889422
100004386879137,1135189947230102,1135264293889334
100048063499128,1135189947230102,1135281720554258
100002941092147,1135189947230102,1135286293887134
100009172441477,1135189947230102,1135287700553660
100010032094299,1135189947230102,1135294710552959
100000750915313,1135189947230102,1135305847218512
100005225382728,1135189947230102,1135339903881773
100003657955334,1135189947230102,1135350840547346
100001057548635,1135189947230102,1135435587205538
100008891622416,1135189947230102,1135444893871274
100005698632332,1135189947230102,1135445587204538
100004668253929,1135189947230102,1135474533868310
100056311532608,1135189947230102,1135475067201590
100057274133852,1135189947230102,1135475963868167
100004057061424,1135189947230102,1135613090521121
100075251624468,1135189947230102,1135636127185484
100059605393787,1135189947230102,1135658777183219
100021807848343,1135189947230102,1135664317182665
100009240676285,1135189947230102,1135703507178746
100002932792255,1135189947230102,1135794723836291
100068446232154,1135189947230102,1135820417167055
100003471973944,1135189947230102,1136444397104657
100065291080356,1135189947230102,1137126723703091
